Relatório de termos de pesquisa
1 de janeiro de 2026 - 30 de abril de 2026
Mês,Termo de pesquisa,Tipo de corresp.,Adicionada/excluída,Cliques,Impr.,CTR,Código da moeda,CPC méd.,Custo,Taxa de conv.,Conversões,Custo / conv.
janeiro de 2026,climat ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,autorizada fujitsu campinas,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"3,61","3,61","0,00%","0,00","0,00"
março de 2026,empresa de ar condicionado,Correspondência exata,Adicionado,0,9,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,são camilo ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,empresa que vende ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,loja de ar condicionado em campinas,Correspondência de frase (variação aproximada),Nenhum,1,9,"11,11%",BRL,"2,36","2,36","0,00%","0,00","0,00"
janeiro de 2026,instalação de ar condicionado 18000 btus preço,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,colocação de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,midea instalação,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,empresas de refrigeração e climatização,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,manutenção ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,tiene ar condicionado nova odessa,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,valor de higienização de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,american ar americana sp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,ar condicionado dracena,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,assistência técnica ar condicionado philco,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,preço para instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalacao de ar condicionado em campinas,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,quanto custa para instalar um ar condicionado split 12.000 btus,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado rooftop,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,refriar limeira,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,telefone da frigelar campinas,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,quem instala ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,revendedora de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,fast ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,totaline campinas,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,3,28,"10,71%",BRL,"0,90","2,69","66,67%","2,00","1,35"
março de 2026,instalação de ar condicionado americana,Correspondência exata,Adicionado,0,6,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,instalação de ar condicionado em sumaré,Correspondência de frase (variação aproximada),Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,manutenção ar condicionado paulinia,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"6,93","6,93","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado em campinas sp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,samsung assistencia tecnica ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,loja ar condicionado americana,Correspondência exata (variante aproximada),Nenhum,1,5,"20,00%",BRL,"1,06","1,06","0,00%","0,00","0,00"
janeiro de 2026,ar midea,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,disfrio distribuidora de ar condicionado e peças americana sp,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,conserto de ar condicionado em americana,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,sos ar condicionado sorocaba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,rnv climatização,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,serviço de instalação de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,inova refrigeração,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,lojas de ar condicionado em americana sp,Correspondência exata (variante aproximada),Nenhum,1,3,"33,33%",BRL,"4,72","4,72","0,00%","0,00","0,00"
abril de 2026,ar condicionado em paulinia sp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,tecnico em ar condicionado perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,ar condicionado perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,6,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,assistencia ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,manutenção de ar condicionado em campinas,Correspondência de frase (variação aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,empresa de ar condicionado guarulhos,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalação de ar condicionado em praia grande,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,empresa de manutenção em ar condicionado,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado campinas,Correspondência de frase (variação aproximada),Nenhum,0,6,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado americana sp,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"5,58","5,58","0,00%","0,00","0,00"
fevereiro de 2026,hq ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,ar condicionado em campinas venda e instalação,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalador autorizado samsung ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,manutenção ar condicionado jundiai,Correspondência de frase (variação aproximada),Nenhum,1,1,"100,00%",BRL,"0,44","0,44","0,00%","0,00","0,00"
março de 2026,instalação ar condicionado americana,Correspondência exata (variante aproximada),Nenhum,1,8,"12,50%",BRL,"6,57","6,57","100,00%","1,00","6,57"
abril de 2026,frigelar campinas telefone,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,casa ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,instalação de ar condicionado em americana sp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,distribuidora frigelar,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalação de ar condicionado em caraguatatuba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,disfrio ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado em limeira,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,samsung ar condicionado autorizada,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,central at,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado cosmópolis,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,ar condicionado em nova odessa,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalacao ar condicionado sp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado em mococa,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,climatiza,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,empresas de ar condicionado perto de mim,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado caraguatatuba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,venda de ar condicionado em piracicaba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,instalacoes de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado castelo campinas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,solution service campinas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,central ar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,instalacao ar condicionado rapel,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"4,73","4,73","0,00%","0,00","0,00"
abril de 2026,instalação de ar condicionado perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,imagens de adarcon ar condicionado compra e venda seminovos e usados revisados c garantia e instalação atendimento pelo whatsa,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,frigelar sorocaba,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,totaline piracicaba ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,loja de climatização,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,era do gelo ar condicionado campinas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,lugares que instala ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,totaline ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,ar condicionado sumaré sp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,manutenção de ar condicionado em americana,Correspondência de frase (variação aproximada),Nenhum,1,6,"16,67%",BRL,"0,74","0,74","100,00%","1,00","0,74"
abril de 2026,empresa frigelar campinas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,limpeza de ar condicionado em nova odessa,Correspondência de frase (variação aproximada),Nenhum,1,1,"100,00%",BRL,"2,86","2,86","0,00%","0,00","0,00"
abril de 2026,manutenção ar condicionado paulinia,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,delfrio ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalar ar condicionado americana,Correspondência exata (variante aproximada),Nenhum,1,8,"12,50%",BRL,"5,76","5,76","0,00%","0,00","0,00"
abril de 2026,manutenção de ar condicionado em santa barbara d oeste,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalação de ar condicionado em guaratinguetá,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,telefone da frigelar campinas,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,ar condicionado paulínia,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,campinas ar condicionado a r,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,instalador de ar,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,higienização de ar condicionado preço,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado monte mor,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,loja ar condicionado campinas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,condicionado carrier,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalacao ar condicionado perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,manutenção de ar condicionado em são josé do rio preto,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,ar condicionado santa barbara d oeste,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado em santa barbara d oeste,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,ar condicionado em marilia,Correspondência de frase (variação aproximada),Nenhum,1,1,"100,00%",BRL,"4,07","4,07","0,00%","0,00","0,00"
abril de 2026,spd engenharia em ar condicionado fotos,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado ibiuna,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,frigelar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,lojas ar condicionado em ribeirao preto,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,unifrio franca,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,instalação ar condicionado mogi guaçu,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado barretos,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,ar condicionado manutenção perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,ar condicionado santa barbara d oeste,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"6,83","6,83","0,00%","0,00","0,00"
janeiro de 2026,total ar rio claro,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalador credenciado midea ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,paulo ar condicionado araçatuba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,daikin autorizada,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,assistencia tecnica ar condicionado samsung,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,quanto custa para instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado totaline,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,empresas de ar condicionado em americana,Correspondência exata (variante aproximada),Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado mogi guacu,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,instalador de ar condicionado em americana,Correspondência exata (variante aproximada),Nenhum,1,4,"25,00%",BRL,"13,03","13,03","100,00%","1,00","13,03"
março de 2026,ar condicionado sorocaba,Correspondência de frase (variação aproximada),Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,firenze ar condicionado campinas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,loja de ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,ar condicionado em uberaba mg,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,loja de refrigeração de ar condicionado mais próximo,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalação de ar condicionado em paulinia,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalar ar condicionado americana,Correspondência exata (variante aproximada),Nenhum,1,6,"16,67%",BRL,"0,70","0,70","0,00%","0,00","0,00"
fevereiro de 2026,ar condicionado campinas,Correspondência de frase (variação aproximada),Nenhum,1,5,"20,00%",BRL,"5,50","5,50","0,00%","0,00","0,00"
março de 2026,lojas de ar condicionado em campinas,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,assistência técnica lg ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,instalação ar condicionado perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,central ar araçatuba,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado instalado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,frigelar em campinas,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalação de ar condicionado itapetininga,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,valor para instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,trevisan ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,zero grau ar condicionado campinas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,frigelar loja fisica,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalação de ar condicionado valor,Correspondência de frase (variação aproximada),Nenhum,1,3,"33,33%",BRL,"1,79","1,79","100,00%","1,00","1,79"
janeiro de 2026,quanto custa uma lavagem de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalacao de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,www carrierdobrasil com br,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado split barra da tijuca,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalação de ar condicionado lg autorizada,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,aluguel de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,quanto é para instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"1,83","1,83","0,00%","0,00","0,00"
fevereiro de 2026,frigelar perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,instalação ar condicionado,Correspondência exata (variante aproximada),Nenhum,4,15,"26,67%",BRL,"3,04","12,15","0,00%","0,00","0,00"
fevereiro de 2026,pinguim refrigeração mococa,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalação de ar condicionado daikin,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,frigelar whatsapp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,empresa instalar ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,gree do brasil,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,aluguel de ar condicionado campinas,Correspondência de frase (variação aproximada),Nenhum,1,1,"100,00%",BRL,"5,09","5,09","0,00%","0,00","0,00"
abril de 2026,ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,1,17,"5,88%",BRL,"3,84","3,84","0,00%","0,00","0,00"
janeiro de 2026,mão de obra para instalação de ar condicionado split,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,lg com br ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,preço para instalação de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalação ar condicionado piracicaba,Correspondência de frase (variação aproximada),Nenhum,1,4,"25,00%",BRL,"0,44","0,44","0,00%","0,00","0,00"
março de 2026,ar condicionado em pederneiras,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,loja ar condicionado perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalação ar condicionado elgin autorizada,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,ar condicionado americana sp,Correspondência de frase (variação aproximada),Nenhum,0,11,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,ar condicionado springer,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,dufrio campinas telefone,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"1,77","1,77","0,00%","0,00","0,00"
fevereiro de 2026,ar condicionado sumare,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,loja ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,totaline lojas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,assistência técnica autorizada samsung ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,midea instalação ar condicionado autorizada,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
