Relatório de termos de pesquisa
1 de janeiro de 2026 - 12 de maio de 2026
Mês,Termo de pesquisa,Tipo de corresp.,Adicionada/excluída,Cliques,Impr.,CTR,Código da moeda,CPC méd.,Custo,Taxa de conv.,Conversões,Custo / conv.
janeiro de 2026,limpeza de ar condicionado residencial,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
maio de 2026,instalação de ar condicionado perto de mim,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalador de ar condicionado mais próximo,Correspondência exata (variante aproximada),Nenhum,2,1,"200,00%",BRL,"3,16","6,32","50,00%","1,00","6,32"
abril de 2026,lg assistencia tecnica ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,preço para instalação de ar condicionado,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,qual valor para instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalação de ar condicionado perto de mim,Correspondência exata (variante aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,carga de gás ar condicionado residencial valor,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,quanto custa a manutenção do ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalador credenciado samsung ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,rb ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,conserto de ar condicionado em americana,Correspondência de frase (variação aproximada),Nenhum,2,6,"33,33%",BRL,"3,05","6,10","50,00%","1,00","6,10"
janeiro de 2026,qual o valor da instalação de ar condicionado,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,higienização de ar condicionado split,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,higienização de ar condicionado perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
maio de 2026,limpeza de ar condicionado campinas,Correspondência de frase (variação aproximada),Nenhum,2,6,"33,33%",BRL,"13,56","27,12","0,00%","0,00","0,00"
abril de 2026,instalacao eletrica ar condicionado inverter,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado santa rosa,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,loja que vende ar condicionado perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,avaliações sobre terra ar condicionado,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"1,30","1,30","0,00%","0,00","0,00"
abril de 2026,ar condicionado valinhos,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,central ar araçatuba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado cosmopolis,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,limpeza e instalação de ar condicionado,Correspondência de frase,Nenhum,1,1,"100,00%",BRL,"0,59","0,59","50,00%","0,50","1,18"
janeiro de 2026,arrumar ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
maio de 2026,autorizada hq ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,conserto ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,ar condicionado araras,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,conserto ar condicionado zona norte,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado montes claros,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,limpeza de ar,Correspondência de frase (variação aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,instalador de ar,Correspondência exata (variante aproximada),Nenhum,1,2,"50,00%",BRL,"7,75","7,75","0,00%","0,00","0,00"
fevereiro de 2026,instalação de ar condicionado sem quebrar parede,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,conserto de ar condicionado em campinas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,quanto custa uma instalação de ar condicionado split,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado conserto,Correspondência exata (variante aproximada),Nenhum,1,1,"100,00%",BRL,"7,26","7,26","100,00%","1,00","7,26"
março de 2026,autorizado lg ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,instalação de ar condicionado,Correspondência exata,Adicionado,4,58,"6,90%",BRL,"8,64","34,55","50,00%","2,00","17,28"
janeiro de 2026,sos ar condicionado sorocaba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
maio de 2026,itens para instalação de ar condicionado,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,ar condicionado santa barbara d oeste,Correspondência de frase (variação aproximada),Nenhum,1,9,"11,11%",BRL,"0,75","0,75","0,00%","0,00","0,00"
março de 2026,manutenção de ar condicionado central,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado em sumaré,Correspondência exata (variante aproximada),Nenhum,0,16,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalar ar condicionado em apartamento,Correspondência de frase (variação aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
maio de 2026,ar condicionado sumaré,Correspondência exata (variante aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,ar condicionado instalado com canaleta,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,assistência técnica gree ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
maio de 2026,instalação de ar condicionado em santa barbara d oeste,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado em paulinia,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"1,69","1,69","0,00%","0,00","0,00"
março de 2026,gold ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
maio de 2026,venda e instalação de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,limpeza ar condicionado ribeirao preto,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,ar condicionado sao mateus es,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,nissei campinas ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado santa barbara d oeste,Correspondência de frase (variação aproximada),Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,limpeza de ar condicionado lg,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,assistencia tecnica samsung ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalação ar condicionado campinas,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,manutenção em ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
maio de 2026,manutenção preventiva ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,qual o valor para instalação de ar condicionado,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,empresas de ar condicionado,Correspondência exata (variante aproximada),Nenhum,1,2,"50,00%",BRL,"2,30","2,30","0,00%","0,00","0,00"
janeiro de 2026,instalación de aire acondicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado trevisan,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,assistência técnica autorizada samsung ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,manutenção ar condicionado americana sp,Correspondência de frase (variação aproximada),Nenhum,1,3,"33,33%",BRL,"5,65","5,65","100,00%","1,00","5,65"
abril de 2026,qual o valor de instalar um ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,instalação ar condicionado lg dual inverter,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,valor de instalação de ar condicionado split 18000 btus,Correspondência de frase,Nenhum,2,2,"100,00%",BRL,"4,95","9,90","0,00%","0,00","0,00"
janeiro de 2026,preço de instalação de ar condicionado,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,quanto a lg cobra para instalar um ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,peol ar condicionado,Correspondência de frase (variação aproximada),Nenhum,2,2,"100,00%",BRL,"1,19","2,38","50,00%","1,00","2,38"
abril de 2026,ar condicionado instalação,Correspondência exata (variante aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,pr ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,mão de obra para instalação de ar condicionado split,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,assistência tecnica ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,valor mao de obra para instalar ar condicionado,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,empresas de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
maio de 2026,limpeza de ar condicionado valor,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,custo de instalação de ar condicionado,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,infra ar condicionado apartamento,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"2,74","2,74","0,00%","0,00","0,00"
janeiro de 2026,valor instalação ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,breeze ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,limpeza ar condicionado daikin,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,daikin rede credenciada,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalar ar condicionado praia grande,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,manutenção ar condicionado paulinia,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,valor de instalação de ar condicionado split 18000 btus,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,casa de ar condicionado perto de mim,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,assistência técnica elgin ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,instalador de ar condicionado campinas,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,loja ar condicionado perto de mim,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,instalação de ar condicionado em hortolândia,Correspondência de frase,Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,assistência técnica samsung ar condicionado,Correspondência de frase (variação aproximada),Nenhum,1,5,"20,00%",BRL,"2,64","2,64","0,00%","0,00","0,00"
abril de 2026,limpeza de ar condicionado proximo a mim,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,qual o valor da limpeza do ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,manutenção ar condicionado elgin,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
maio de 2026,preco limpeza ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,loja de climatização perto de mim,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,loja de manutenção de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,help ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,quanto custa para instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,montador de ar condicionado split,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalacao de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,autorizada lg ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado monte mor,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,assistência de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado zona norte,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,instalador de ar condicionado em americana sp,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,quanto custa para trocar o gás de um ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalador de ar condicionado em americana sp,Correspondência de frase,Nenhum,3,4,"75,00%",BRL,"1,89","5,67","0,00%","0,00","0,00"
abril de 2026,instalacao de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,6,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,ar condicionado em paulínia,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,dr ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,1,3,"33,33%",BRL,"5,38","5,38","0,00%","0,00","0,00"
março de 2026,ar condicionado monte mor,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,como instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,1,7,"14,29%",BRL,"0,80","0,80","0,00%","0,00","0,00"
janeiro de 2026,veltter ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalação split campinas,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,grupo de ar condicionado whatsapp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,qual o valor para instalar um ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,conserto ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,11,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,carga de gas ar condicionado preço,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado santa barbara d oeste,Correspondência de frase (variação aproximada),Nenhum,0,6,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado em catanduva sp,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,ar condicionado sumare sp,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,tecnico de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,8,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
maio de 2026,quanto custa para instalar um ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,autorizada fujitsu ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,assistência técnica fujitsu ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,brandão ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,são camilo ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,quanto custa para desinstalar e instalar um ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,manutenção ar condicionado sp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,limpeza de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,22,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,ar condicionado em hortolândia,Correspondência de frase (variação aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,valor para desinstalar e instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,conserto ar condicionado residencial,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,arruma ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,itens para instalação de ar condicionado,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,como instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,7,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,instalacao ar condicionado midea,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,conserto ar condicionado residencial,Correspondência de frase (variação aproximada),Nenhum,2,2,"100,00%",BRL,"4,61","9,22","0,00%","0,00","0,00"
março de 2026,instalação de ar condicionado,Correspondência exata,Adicionado,10,88,"11,36%",BRL,"6,51","65,11","50,00%","5,00","13,02"
fevereiro de 2026,ar condicionado sumare,Correspondência exata (variante aproximada),Nenhum,2,14,"14,29%",BRL,"4,93","9,85","50,00%","1,00","9,85"
fevereiro de 2026,quanto custa para instalar um ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,empresa de instalação de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
maio de 2026,ar condicionado em sumare sp,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,limpeza ar condicionado preço,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,manutenção de ar condicionado residencial,Correspondência de frase,Nenhum,2,3,"66,67%",BRL,"5,57","11,14","50,00%","1,00","11,14"
janeiro de 2026,quanto custa para colocar gas no ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalação de ar condicionado em paulínia,Correspondência exata (variante aproximada),Nenhum,2,5,"40,00%",BRL,"9,35","18,69","50,00%","1,00","18,69"
março de 2026,quanto custa instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
fevereiro de 2026,delta ar condicionado nova odessa,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado perto de mim,Correspondência exata (variante aproximada),Nenhum,0,12,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,limpeza de ar condicionado em sumaré,Correspondência de frase (variação aproximada),Nenhum,2,4,"50,00%",BRL,"9,49","18,98","100,00%","2,00","9,49"
abril de 2026,greco climatização,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
maio de 2026,preço instalação ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalação de ar condicionado daikin,Correspondência de frase,Nenhum,1,3,"33,33%",BRL,"3,23","3,23","0,00%","0,00","0,00"
fevereiro de 2026,distak ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,manutenção em ar condicionado,Correspondência exata (variante aproximada),Nenhum,1,3,"33,33%",BRL,"6,29","6,29","0,00%","0,00","0,00"
janeiro de 2026,instalar ar portatil,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,daikin instalador credenciado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalação de ar condicionado em sumare,Correspondência exata (variante aproximada),Nenhum,1,1,"100,00%",BRL,"3,94","3,94","0,00%","0,00","0,00"
abril de 2026,totaline piracicaba telefone,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,empresa de ar condicionado perto de mim,Correspondência exata,Adicionado,5,17,"29,41%",BRL,"5,45","27,27","33,33%","1,67","16,36"
janeiro de 2026,instalação ar condicionado piracicaba,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,valor da higienização do ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,instalação multi split,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,limpeza ar condicionado piracicaba,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,preço de instalação de ar condicionado split 12000 btus,Correspondência de frase,Nenhum,1,1,"100,00%",BRL,"0,79","0,79","0,00%","0,00","0,00"
janeiro de 2026,loja ar condicionado perto de mim,Correspondência exata (variante aproximada),Nenhum,1,1,"100,00%",BRL,"0,78","0,78","100,00%","1,00","0,78"
fevereiro de 2026,assistência técnica ar condicionado lg,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
março de 2026,serviço instalação ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalacao de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,marquinhos ar condicionado nova odessa,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
janeiro de 2026,instalador de ar condicionado em limeira,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,ar condicionado com instalação,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
abril de 2026,str ar condicionado sjc,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
