Relatório de termos de pesquisa
5 de agosto de 2025 - 31 de dezembro de 2025
Mês,Termo de pesquisa,Tipo de corresp.,Adicionada/excluída,Cliques,Impr.,CTR,Código da moeda,CPC méd.,Custo,Taxa de conv.,Conversões,Custo / conv.
dezembro de 2025,preço para instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,preço instalação ar condicionado,Correspondência de frase (variação aproximada),Nenhum,1,4,"25,00%",BRL,"1,81","1,81","0,00%","0,00","0,00"
novembro de 2025,quanto custa em média a instalação de um ar condicionado,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,quanto custa instalação de ar condicionado,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalador credenciado elgin ar condicionado,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"0,77","0,77","100,00%","1,00","0,77"
dezembro de 2025,como instalar ar condicionado split inverter,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,valor da instalação de ar condicionado split,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado instalação,Correspondência exata (variante aproximada),Nenhum,3,10,"30,00%",BRL,"3,49","10,47","66,67%","2,00","5,24"
novembro de 2025,preço de limpeza ar condicionado split,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalador de ar condicionado perto de mim bem avaliados,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado,Correspondência de frase (variação aproximada),Adicionado,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado em paulinia,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistência gree,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,preço instalação ar condicionado 9000 btus,Correspondência de frase (variação aproximada),Nenhum,2,3,"66,67%",BRL,"2,70","5,40","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado manutenção,Correspondência exata (variante aproximada),Nenhum,2,21,"9,52%",BRL,"3,09","6,18","75,00%","1,50","4,12"
novembro de 2025,quanto custa instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistencia tecnica ar condicionado lg,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,quanto custa uma carga de gas de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"3,39","3,39","0,00%","0,00","0,00"
dezembro de 2025,instalador ar condicionado lg,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,conserto ar condicionado residencial,Correspondência de frase (variação aproximada),Nenhum,1,1,"100,00%",BRL,"1,01","1,01","0,00%","0,00","0,00"
dezembro de 2025,valor da instalação de ar condicionado 12000 btus,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,preço manutenção ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalar ar condicionado lg,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalar ar condicionado portátil,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção ar condicionado sorocaba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação de ar condicionado em americana sp,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,higienização de ar condicionado valor,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalar ar condicionado philco,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,limpeza de ar condicionado em sumaré,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção ar condicionado portatil philco,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado em casa,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação ar condicionado perto de mim,Correspondência exata (variante aproximada),Nenhum,2,1,"200,00%",BRL,"0,09","0,18","0,00%","0,00","0,00"
dezembro de 2025,valor limpeza ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistencia tecnica ar condicionado pinguino,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,tabela de preço instalação ar condicionado,Correspondência de frase,Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação de ar condicionado em sumare,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,quanto custa para instalar um ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,8,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalações ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,mecânico ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,limpeza de ar condicionado perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,conserto de ar condicionado residencial perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,limpeza de ar,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalar ar condicionado preço,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado conserto,Correspondência exata (variante aproximada),Nenhum,0,6,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,tecnico ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,conserto ar condicionado perto de mim,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,infraestrutura de ar condicionado preço,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,arruma ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,quanto custa carga de gas ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,serviço autorizado samsung ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,master frio autorizada assistência técnica climatização,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,venda e instalação de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistência técnica para ar condicionado philco,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,clima ar,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,telefone da climatec,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,como instalar ar condicionado no quarto,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado em santa barbara d oeste,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutencao de ar,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,quanto custa uma instalação de ar condicionado 18000 btus,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado sumare,Correspondência exata (variante aproximada),Nenhum,1,6,"16,67%",BRL,"2,30","2,30","0,00%","0,00","0,00"
novembro de 2025,instalador de ar,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,empresa de ar condicionado indaiatuba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,conserto de ar condicionado portátil,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,como instalar um ar condicionado no quarto,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalador ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,manutenção de ar condicionado perto de mim,Correspondência exata,Adicionado,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistencia tecnica ar condicionado elgin,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado hortolandia,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"3,17","3,17","0,00%","0,00","0,00"
dezembro de 2025,tecnico ar condicionado praia grande,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,quanto custa a mao de obra para instalar um ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado em hortolandia,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção ar condicionado valinhos,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,poloar ar condicionado endereço,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistencia tecnica ar condicionado equation,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,kit de instalação de ar condicionado,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,art para instalação de ar condicionado em apartamento,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,valor instalação ar condicionado 24000 btus,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado piracicaba,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,quanto custa instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,5,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,quanto custa para instalar um ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,6,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,conserto ar condicionado campinas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,valor instalação ar condicionado 12.000 btus,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,manutencao de ar condicionado,Correspondência exata (variante aproximada),Nenhum,1,2,"50,00%",BRL,"8,56","8,56","100,00%","1,00","8,56"
novembro de 2025,instalação de ar condicionado perto de mim,Correspondência exata (variante aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,quanto custa para instalar ar condicionado split,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,limpeza de ar condicionado em valinhos,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado em mogi guaçu,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistência midea ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado ibiuna,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalador de ar condicionado mais próximo,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,empresas de limpeza de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado em ubatuba,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,dr ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado em ubatuba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado americana sp,Correspondência de frase (variação aproximada),Nenhum,0,10,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistencia ar condicionado portatil,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,tecnico de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação ar condicionado hitachi,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,trevisan ar condicionado americana sp,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção de ar condicionado residencial,Correspondência de frase,Nenhum,1,4,"25,00%",BRL,"1,90","1,90","100,00%","1,00","1,90"
novembro de 2025,ar condicionado em batatais,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação de ar condicionado philco,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação split inverter,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado sumaré,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,gfl service,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,troca de gás ar condicionado valor,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação de ar condicionado em barretos,Correspondência de frase,Nenhum,1,1,"100,00%",BRL,"3,30","3,30","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado instalado na parede,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,infra de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,golden ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalacao de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,quanto tá para instalar um ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção ar condicionado americana sp,Correspondência de frase (variação aproximada),Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado em americana sp,Correspondência de frase (variação aproximada),Nenhum,0,4,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,qual valor higienização ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,limpeza do ar condicionado valor,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado em campinas,Correspondência exata (variante aproximada),Nenhum,1,3,"33,33%",BRL,"4,36","4,36","0,00%","0,00","0,00"
novembro de 2025,gap ar condicionado araras,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalacao de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação de ar condicionado,Correspondência exata,Adicionado,6,86,"6,98%",BRL,"8,44","50,63","50,00%","3,00","16,88"
dezembro de 2025,inova ar,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,assistencia tecnica de ar condicionado portatil,Correspondência de frase (variação aproximada),Nenhum,1,2,"50,00%",BRL,"17,45","17,45","100,00%","1,00","17,45"
dezembro de 2025,manutenção de ar condicionado em santa barbara d oeste,Correspondência de frase,Nenhum,1,3,"33,33%",BRL,"0,61","0,61","0,00%","0,00","0,00"
dezembro de 2025,custo instalação ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado em americana sp,Correspondência de frase (variação aproximada),Nenhum,1,5,"20,00%",BRL,"0,04","0,04","0,00%","0,00","0,00"
novembro de 2025,custo de instalação de ar condicionado split,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalaçao de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação ar condicionado ribeirão preto,Correspondência de frase (variação aproximada),Nenhum,1,1,"100,00%",BRL,"5,18","5,18","100,00%","1,00","5,18"
dezembro de 2025,limpeza de ar condicionado residencial,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado artur nogueira,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção de ar condicionado portátil,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado em sumaré sp,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,manutenção ar condicionado sumare,Correspondência de frase (variação aproximada),Nenhum,1,4,"25,00%",BRL,"12,21","12,21","0,00%","0,00","0,00"
dezembro de 2025,manutenção de ar condicionado em campinas,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado campinas,Correspondência exata,Adicionado,0,11,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,serviços oferecidos por frigelar jardim do trevo,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,qual valor para instalar ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,climatizi ar condicionado indaiatuba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,clima frio campinas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado campinas instalação,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado perto de mim,Correspondência exata (variante aproximada),Nenhum,0,9,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado itatiba,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalação ar condicionado campinas,Correspondência exata (variante aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,quanto custa uma limpeza de ar condicionado 12.000 btus,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado campinas,Correspondência de frase (variação aproximada),Nenhum,1,7,"14,29%",BRL,"3,90","3,90","100,00%","1,00","3,90"
dezembro de 2025,empresa que faz instalação de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção ar condicionado,Correspondência exata (variante aproximada),Nenhum,8,50,"16,00%",BRL,"2,47","19,74","25,00%","2,00","9,87"
novembro de 2025,valor instalação ar condicionado 9000 btus,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado limeira,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,ar condicionado trevisan,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,assistência técnica autorizada lg ar condicionado,Correspondência de frase (variação aproximada),Nenhum,2,2,"100,00%",BRL,"3,45","6,90","50,00%","1,00","6,90"
dezembro de 2025,assistencia tecnica ar condicionado samsung campinas,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalar ar condicionado gree,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,conserto de ar condicionado em ubatuba,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,eletricista ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,como instalar um ar condicionado no quarto,Correspondência de frase (variação aproximada),Nenhum,0,3,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,empresa que instala ar condicionado,Correspondência exata (variante aproximada),Nenhum,3,6,"50,00%",BRL,"2,10","6,30","100,00%","3,00","2,10"
dezembro de 2025,tecnico instalador de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado em sumare,Correspondência exata (variante aproximada),Nenhum,1,3,"33,33%",BRL,"0,68","0,68","0,00%","0,00","0,00"
dezembro de 2025,instalação ar condicionado botucatu,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,trevisan ar condicionado americana,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,técnicos de ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,preco recarga gas ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,instalacao de ar valor,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,conserto de ar condicionado,Correspondência exata (variante aproximada),Nenhum,0,7,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,venda e manutenção de ar condicionado,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,manutenção em ar condicionado residencial,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado k7,Correspondência de frase,Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,clima space ar condicionado,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação de ar condicionado inverter,Correspondência de frase,Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,ar condicionado conserto,Correspondência exata (variante aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
dezembro de 2025,instalação ar condicionado sem quebrar parede,Correspondência de frase (variação aproximada),Nenhum,0,1,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
novembro de 2025,limpeza de ar condicionado em campinas,Correspondência de frase (variação aproximada),Nenhum,0,2,"0,00%",BRL,0,"0,00","0,00%","0,00","0,00"
